Plug API,Adjusted Plug Depth,Depth of QEP Top,Formation From QEP Tops,Plug Distance from QEP Top,Deepest Top
42173338250000,7061,7023.48,WFMP,37.52,no
42173338250000,7010.5,6882.83,DEAN,127.67,no
42173338250000,7130.5,7023.48,WFMP,107.02,no
42173338250000,7151.5,7023.48,WFMP,128.02,no
42173338250000,7042.5,7023.48,WFMP,19.02,no
42173338250000,7100.5,7023.48,WFMP,77.02,no
42173338250000,7038,7023.48,WFMP,14.52,no
42173338250000,7086.5,7023.48,WFMP,63.02,no
42173338250000,7051.5,7023.48,WFMP,28.02,no
42173338250000,6995,6882.83,DEAN,112.17,no
42173338250000,7094,7023.48,WFMP,70.52,no
42173338250000,7074.5,7023.48,WFMP,51.02,no
42173338250000,7098,7023.48,WFMP,74.52,no
42173338250000,7144.5,7023.48,WFMP,121.02,no
42173338250000,7016.5,6882.83,DEAN,133.67,no
42173338250000,7056.5,7023.48,WFMP,33.02,no
42173338250000,7067.5,7023.48,WFMP,44.02,no
42173338250000,7019,6882.83,DEAN,136.17,no
42173338250000,7080.5,7023.48,WFMP,57.02,no
42173338250000,7120.5,7023.48,WFMP,97.02,no
42173338250000,7125,7023.48,WFMP,101.52,no
42173338250000,7150,7023.48,WFMP,126.52,no
42173338250000,7118,7023.48,WFMP,94.52,no
42173338250000,7154.5,7023.48,WFMP,131.02,no
42173338250000,7139,7023.48,WFMP,115.52,no
42173338250000,7029,7023.48,WFMP,5.52,no
42173338250000,7110.5,7023.48,WFMP,87.02,no
42173338250000,7115.5,7023.48,WFMP,92.02,no
42173338250000,7026.5,7023.48,WFMP,3.02,no
42173338250000,7134.5,7023.48,WFMP,111.02,no
42173338250000,7035,7023.48,WFMP,11.52,no
42173338250000,7048.5,7023.48,WFMP,25.02,no
42173342090000,8994.5,8972.59,WFMPD,21.91,no
42173342090000,8970.5,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42173342090000,8934.5,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42173342090000,9170.5,8972.59,WFMPD,197.91,no
42173342090000,8948,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42173342090000,9141.5,8972.59,WFMPD,168.91,no
42173342090000,9148,8972.59,WFMPD,175.41,no
42173342090000,8930.5,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42173342090000,9205,9191.35,CNYN,13.65,no
42173342090000,8965.5,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42173342090000,9215,9191.35,CNYN,23.65,no
42173342090000,8975,8972.59,WFMPD,2.41,no
42173342090000,9155,8972.59,WFMPD,182.41,no
42173342090000,8960,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42173342090000,9200,9191.35,CNYN,8.65,no
42173342090000,8944,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42173342090000,9166,8972.59,WFMPD,193.41,no
42173342090000,9133,8972.59,WFMPD,160.41,no
42173342090000,9185,8972.59,WFMPD,212.41,no
42173342090000,8955,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42173342090000,8989,8972.59,WFMPD,16.41,no
42173342090000,9150.5,8972.59,WFMPD,177.91,no
42173342090000,9176,8972.59,WFMPD,203.41,no
42173342090000,9207.5,9191.35,CNYN,16.15,no
42173342090000,8938.5,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42173342090000,9137,8972.59,WFMPD,164.41,no
42173342090000,9190.5,8972.59,WFMPD,217.91,no
42173342090000,9180,8972.59,WFMPD,207.41,no
42173342090000,8980,8972.59,WFMPD,7.41,no
42173342090000,8982.5,8972.59,WFMPD,9.91,no
42173342090000,9196,9191.35,CNYN,4.65,no
42173342090000,9218,9191.35,CNYN,26.65,no
42173342090000,9161.5,8972.59,WFMPD,188.91,no
42173342090000,8926,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top,plug shallower than highest QEP top
42173342700000,8820.5,8623.75,WFMPD,196.75,no
42173342700000,8727,8623.75,WFMPD,103.25,no
42173342700000,8853,8840.15,CNYN,12.85,no
42173342700000,8987,8840.15,CNYN,146.85,no
42173342700000,8923.5,8840.15,CNYN,83.35,no
42173342700000,8959,8840.15,CNYN,118.85,no
42173342700000,9103,8840.15,CNYN,262.85,no
42173342700000,8971.5,8840.15,CNYN,131.35,no
42173342700000,9083.5,8840.15,CNYN,243.35,no
42173342700000,8872,8840.15,CNYN,31.85,no
42173342700000,9093.5,8840.15,CNYN,253.35,no
42173342700000,8736,8623.75,WFMPD,112.25,no
42173342700000,8795,8623.75,WFMPD,171.25,no
42173342700000,8892,8840.15,CNYN,51.85,no
42173342700000,8936,8840.15,CNYN,95.85,no
42173342700000,9078,8840.15,CNYN,237.85,no
42173342700000,8992,8840.15,CNYN,151.85,no
42173342700000,9023,8840.15,CNYN,182.85,no
42173342700000,9039.5,8840.15,CNYN,199.35,no
42173342700000,8741.5,8623.75,WFMPD,117.75,no
42173342700000,8908.5,8840.15,CNYN,68.35,no
42173342700000,9070.5,8840.15,CNYN,230.35,no
42173342700000,8881.5,8840.15,CNYN,41.35,no
42173342700000,9003,8840.15,CNYN,162.85,no
42173342700000,8746.5,8623.75,WFMPD,122.75,no
42173342700000,9052.5,8840.15,CNYN,212.35,no
42173342700000,9028.5,8840.15,CNYN,188.35,no
42173342700000,8983.5,8840.15,CNYN,143.35,no
42173342700000,8751,8623.75,WFMPD,127.25,no
42173342700000,8863,8840.15,CNYN,22.85,no
42173342700000,8858,8840.15,CNYN,17.85,no
42173342700000,8776.5,8623.75,WFMPD,152.75,no
42173342700000,8766.5,8623.75,WFMPD,142.75,no
42173342700000,8827.5,8623.75,WFMPD,203.75,no
42173342700000,8916,8840.15,CNYN,75.85,no
42173342700000,8784,8623.75,WFMPD,160.25,no
42173342700000,8755.5,8623.75,WFMPD,131.75,no
42173342700000,9091,8840.15,CNYN,250.85,no
42173342700000,8998,8840.15,CNYN,157.85,no
42173342700000,8867.5,8840.15,CNYN,27.35,no
42173342700000,8813,8623.75,WFMPD,189.25,no
42173342700000,8789,8623.75,WFMPD,165.25,no
42173342700000,9034,8840.15,CNYN,193.85,no
42173342700000,8732,8623.75,WFMPD,108.25,no
42173342700000,8878,8840.15,CNYN,37.85,no
42173342700000,9062,8840.15,CNYN,221.85,no
42173342700000,9047.5,8840.15,CNYN,207.35,no
42173342700000,8925.5,8840.15,CNYN,85.35,no
42173342700000,8761.5,8623.75,WFMPD,137.75,no
42173342700000,9107,8840.15,CNYN,266.85,no
42173342700000,8974.5,8840.15,CNYN,134.35,no
42173342700000,8848,8840.15,CNYN,7.85,no
42173342700000,8885,8840.15,CNYN,44.85,no
42173342700000,8843.5,8840.15,CNYN,3.35,no
42173342700000,9018,8840.15,CNYN,177.85,no
42173342700000,8833,8623.75,WFMPD,209.25,no
42173342700000,8948,8840.15,CNYN,107.85,no
42173342700000,8836.5,8623.75,WFMPD,212.75,no
42173342700000,8901,8840.15,CNYN,60.85,no
42173342700000,9118,8840.15,CNYN,277.85,no
42173342700000,8774,8623.75,WFMPD,150.25,no
42173342700000,8799.5,8623.75,WFMPD,175.75,no
42173342700000,8804.5,8623.75,WFMPD,180.75,no
42173342700000,8810.5,8623.75,WFMPD,186.75,no
42173342700000,8895.5,8840.15,CNYN,55.35,no
42173342700000,9008.5,8840.15,CNYN,168.35,no
42173343690000,9757,9166.36,CNYN,590.64,yes
42173343690000,9654.5,9166.36,CNYN,488.14,yes
42173343690000,9754,9166.36,CNYN,587.64,yes
42173343690000,9761,9166.36,CNYN,594.64,yes
42173343690000,9741.5,9166.36,CNYN,575.14,yes
42173343690000,9724,9166.36,CNYN,557.64,yes
42173343690000,9668.5,9166.36,CNYN,502.14,yes
42173343690000,9665.5,9166.36,CNYN,499.14,yes
42173343690000,9660.5,9166.36,CNYN,494.14,yes
42173343690000,9663.5,9166.36,CNYN,497.14,yes
42173343690000,9796,9166.36,CNYN,629.64,yes
42173343690000,9788,9166.36,CNYN,621.64,yes
42173343690000,9721.5,9166.36,CNYN,555.14,yes
42173343690000,9710,9166.36,CNYN,543.64,yes
42173343690000,9608.5,9166.36,CNYN,442.14,yes
42173343690000,9694,9166.36,CNYN,527.64,yes
42173343690000,9767,9166.36,CNYN,600.64,yes
42173343690000,9646,9166.36,CNYN,479.64,yes
42173343690000,9735,9166.36,CNYN,568.64,yes
42173343690000,9747.5,9166.36,CNYN,581.14,yes
42173343690000,9611,9166.36,CNYN,444.64,yes
42173343690000,9676.5,9166.36,CNYN,510.14,yes
42173343690000,9714.5,9166.36,CNYN,548.14,yes
42173343690000,9635.5,9166.36,CNYN,469.14,yes
42173343690000,9682,9166.36,CNYN,515.64,yes
42173343690000,9792.5,9166.36,CNYN,626.14,yes
42173343690000,9652,9166.36,CNYN,485.64,yes
42173343690000,9703,9166.36,CNYN,536.64,yes
42173343690000,9804,9166.36,CNYN,637.64,yes
42173343690000,9772,9166.36,CNYN,605.64,yes
42173343690000,9685,9166.36,CNYN,518.64,yes
42173343690000,9780.5,9166.36,CNYN,614.14,yes
42173343950000,9060,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,7960,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9720,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,8450,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9510,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9360,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9410,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,8680,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9540,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9390,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,7910,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9760,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9130,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9560,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9670,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,8130,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9330,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,8860,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9740,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,8240,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9790,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,8980,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9090,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9610,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,8770,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9010,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9220,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,7930,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,8510,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,8800,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9280,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9440,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9650,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,8600,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9590,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,8290,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,8960,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173343950000,9300,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173344920000,8105,6664.19,WFMPC,1440.81,no
42173344920000,8119,6664.19,WFMPC,1454.81,no
42173351750000,7647,7608.35,WFMP,38.65,no
42173351750000,9329.5,9156.13,WFMPD,173.37,no
42173351750000,9427,9344.61,CNYN,82.39,yes
42173351750000,9385.5,9344.61,CNYN,40.89,yes
42173351750000,7685,7608.35,WFMP,76.65,no
42173351750000,9376,9344.61,CNYN,31.39,yes
42173351750000,9339.5,9156.13,WFMPD,183.37,no
42173351750000,9443,9344.61,CNYN,98.39,yes
42173351750000,9458,9344.61,CNYN,113.39,yes
42173351750000,9302,9156.13,WFMPD,145.87,no
42173351750000,7636.5,7608.35,WFMP,28.15,no
42173351750000,9395.5,9344.61,CNYN,50.89,yes
42173351750000,9357.5,9344.61,CNYN,12.89,yes
42173351750000,9418,9344.61,CNYN,73.39,yes
42173351750000,7653,7608.35,WFMP,44.65,no
42173351750000,9436,9344.61,CNYN,91.39,yes
42173351750000,7623,7608.35,WFMP,14.65,no
42173351750000,7691.5,7608.35,WFMP,83.15,no
42173351750000,7668.5,7608.35,WFMP,60.15,no
42173351750000,9367.5,9344.61,CNYN,22.89,yes
42173351750000,9405.5,9344.61,CNYN,60.89,yes
42173351750000,9321.5,9156.13,WFMPD,165.37,no
42173351750000,7613.5,7608.35,WFMP,5.15,no
42173351750000,9311,9156.13,WFMPD,154.87,no
42173351750000,7664.5,7608.35,WFMP,56.15,no
42173351750000,9469,9344.61,CNYN,124.39,yes
42173351750000,9348.5,9344.61,CNYN,3.89,yes
42173351750000,9453,9344.61,CNYN,108.39,yes
42173351750000,7628,7608.35,WFMP,19.65,no
42173351750000,9364.5,9344.61,CNYN,19.89,yes
42173363130000,9510.5,9229.87,CNYN,280.63,no
42173363130000,9396.5,9229.87,CNYN,166.63,no
42173363130000,9229.5,9034.56,WFMPD,194.94,no
42173363130000,7769.5,7662.49,WFMPB,107.01,no
42173363130000,8752.5,7884.24,WFMPC,868.26,no
42173363130000,7730.5,7662.49,WFMPB,68.01,no
42173363130000,7395.5,7276.06,DEAN,119.44,no
42173363130000,8965.5,7884.24,WFMPC,1081.26,no
42173363130000,7559.5,7435.72,WFMP,123.78,no
42173363130000,7817.5,7662.49,WFMPB,155.01,no
42173363130000,9152.5,9034.56,WFMPD,117.94,no
42173363130000,9316.5,9229.87,CNYN,86.63,no
42173363130000,8569.5,7884.24,WFMPC,685.26,no
42173363130000,7672.5,7662.49,WFMPB,10.01,no
42173363130000,7902.5,7884.24,WFMPC,18.26,no
42173364960000,8332,8233.66,WFMP,98.34,no
42173364960000,8394,8233.66,WFMP,160.34,no
42173364960000,8339.5,8233.66,WFMP,105.84,no
42173364960000,8435,8233.66,WFMP,201.34,no
42173364960000,8418,8233.66,WFMP,184.34,no
42173364960000,8424.5,8233.66,WFMP,190.84,no
42173364960000,8411.5,8233.66,WFMP,177.84,no
42173364960000,8347,8233.66,WFMP,113.34,no
42173364960000,8416,8233.66,WFMP,182.34,no
42173364960000,8355.5,8233.66,WFMP,121.84,no
42173365010000,10218,10136.1,CNYN,81.9,no
42173365010000,8187.8,7794.65,SPRBS,393.15,no
42173365010000,8157.3,7794.65,SPRBS,362.65,no
42173365010000,8148.8,7794.65,SPRBS,354.15,no
42173365010000,8167.8,7794.65,SPRBS,373.15,no
42173365010000,8880,8735.52,WFMPB,144.48,no
42173365010000,8138.8,7794.65,SPRBS,344.15,no
42173365010000,8870.5,8735.52,WFMPB,134.98,no
42173365010000,10362,10362,STRN,0,yes
42173365010000,8195.8,7794.65,SPRBS,401.15,no
42173365010000,10134,9990.47,WFMPD,143.53,no
42173365010000,8858.5,8735.52,WFMPB,122.98,no
42173365010000,8129.8,7794.65,SPRBS,335.15,no
42173365010000,10313,10136.1,CNYN,176.9,no
42173365010000,8826.5,8735.52,WFMPB,90.98,no
42173365010000,8848.5,8735.52,WFMPB,112.98,no
42173365010000,10118,9990.47,WFMPD,127.53,no
42173365010000,10252,10136.1,CNYN,115.9,no
42173365010000,8606.8,8462.27,WFMP,144.53,no
42173365010000,8594.3,8462.27,WFMP,132.03,no
42173365010000,8575.3,8462.27,WFMP,113.03,no
42173365010000,8803,8735.52,WFMPB,67.48,no
42173365010000,8813.5,8735.52,WFMPB,77.98,no
42173365010000,8564.8,8462.27,WFMP,102.53,no
42173365010000,8177.3,7794.65,SPRBS,382.65,no
42173365010000,8211.8,7794.65,SPRBS,417.15,no
42173365010000,10272,10136.1,CNYN,135.9,no
42173365010000,8554.8,8462.27,WFMP,92.53,no
42173365010000,8536.3,8462.27,WFMP,74.03,no
42173365010000,8838.5,8735.52,WFMPB,102.98,no
42173365010000,10095,9990.47,WFMPD,104.53,no
42173365010000,10236,10136.1,CNYN,99.9,no
42173368320000,8125.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7590,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7670,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7915,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6670.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7775,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6680,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7477,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6625.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6792,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6710.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7865,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,8039.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7600.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6777,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6812,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7520,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7935.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,8015.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,8155.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7375,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7530,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7550,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7607,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6736,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7825,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6746.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6725.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,8145.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7795,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6787,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7785.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7487.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6660.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6635,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6698,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,8105.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7638.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7836,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7570,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7765,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7540,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7855.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7885.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,8063,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7580.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6768,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7995,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7895,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7628.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7705.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,8024.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7560.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7652,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7815,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7413,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6757.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6690,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7925.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7875.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7905,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6802,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7688.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6716,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,8005.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7805,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,8135,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,8032,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,8095,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,7618.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,8115,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,8076,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42173368320000,6645.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42207327430000,5645.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42207327430000,5616.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42207327430000,5622.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42207327430000,5611,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42207327430000,5601.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42207327430000,5633,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42207327430000,5654.5,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
42207327430000,5588,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API,no QEP tops associated with this API
